"日付け","終値","始値","高値","安値","出来高","前日比%"
"2007年12月07日","68,300.0","68,600.0","68,900.0","68,200.0","36.00K","0.59%"
"2007年12月06日","67,900.0","68,100.0","68,400.0","67,200.0","42.60K","1.19%"
"2007年12月05日","67,100.0","67,900.0","68,200.0","66,600.0","61.40K","-1.90%"
"2007年12月04日","68,400.0","67,400.0","68,800.0","66,900.0","49.80K","0.74%"
"2007年12月03日","67,900.0","69,400.0","69,400.0","67,100.0","50.90K","1.04%"
"2007年11月30日","67,200.0","65,800.0","67,300.0","65,600.0","70.20K","2.91%"
"2007年11月29日","65,300.0","65,000.0","66,000.0","64,600.0","78.70K","4.98%"
"2007年11月28日","62,200.0","62,400.0","62,900.0","61,800.0","28.20K","0.81%"
"2007年11月27日","61,700.0","61,000.0","62,800.0","60,600.0","64.40K","-1.28%"
"2007年11月26日","62,500.0","61,800.0","63,300.0","61,500.0","49.30K","4.17%"
"2007年11月22日","60,000.0","58,700.0","60,600.0","57,800.0","73.30K","1.35%"
"2007年11月21日","59,200.0","61,400.0","62,100.0","59,200.0","56.00K","-3.43%"
"2007年11月20日","61,300.0","56,600.0","61,600.0","56,300.0","88.80K","3.72%"
"2007年11月19日","59,100.0","61,800.0","62,400.0","59,000.0","54.60K","-3.11%"
"2007年11月16日","61,000.0","61,500.0","61,700.0","59,800.0","62.10K","-4.69%"
"2007年11月15日","64,000.0","66,000.0","66,100.0","63,500.0","59.90K","-0.16%"
"2007年11月14日","64,100.0","62,100.0","64,100.0","61,900.0","75.50K","8.46%"
"2007年11月13日","59,100.0","58,900.0","60,100.0","57,600.0","76.40K","0.51%"
"2007年11月12日","58,800.0","57,400.0","59,100.0","57,000.0","76.30K","-4.23%"
"2007年11月09日","61,400.0","63,400.0","65,400.0","60,800.0","113.70K","-3.76%"
"2007年11月08日","63,800.0","64,700.0","64,900.0","63,300.0","82.20K","-5.48%"
"2007年11月07日","67,500.0","69,700.0","69,900.0","67,400.0","43.60K","-1.75%"
"2007年11月06日","68,700.0","67,900.0","69,700.0","67,600.0","47.70K","0.44%"
"2007年11月05日","68,400.0","70,800.0","71,000.0","67,600.0","71.70K","-2.98%"
"2007年11月02日","70,500.0","69,400.0","71,200.0","69,100.0","73.60K","-2.22%"
"2007年11月01日","72,100.0","72,600.0","73,200.0","71,700.0","55.80K","0.56%"
"2007年10月31日","71,700.0","70,700.0","71,800.0","70,000.0","60.70K","0.00%"
"2007年10月30日","71,700.0","71,900.0","72,600.0","71,400.0","85.50K","1.13%"
"2007年10月29日","70,900.0","69,300.0","71,100.0","69,100.0","83.80K","4.57%"
"2007年10月26日","67,800.0","69,600.0","69,700.0","67,100.0","82.40K","-2.87%"
"2007年10月25日","69,800.0","69,500.0","70,400.0","65,600.0","131.10K","1.31%"
"2007年10月24日","68,900.0","67,100.0","69,000.0","67,100.0","94.10K","7.49%"
"2007年10月23日","64,100.0","65,700.0","66,000.0","63,700.0","66.00K","-1.69%"
"2007年10月22日","65,200.0","64,100.0","65,300.0","63,700.0","68.50K","-1.36%"
"2007年10月19日","66,100.0","66,500.0","67,300.0","65,900.0","61.40K","-2.79%"
"2007年10月18日","68,000.0","69,100.0","69,100.0","67,400.0","71.60K","-0.15%"
"2007年10月17日","68,100.0","70,700.0","71,100.0","65,300.0","151.60K","-2.85%"
"2007年10月16日","70,100.0","70,200.0","71,500.0","69,700.0","85.90K","-1.54%"
"2007年10月15日","71,200.0","69,900.0","71,500.0","69,300.0","95.80K","5.64%"
"2007年10月12日","67,400.0","68,400.0","68,400.0","67,200.0","75.80K","-2.60%"
"2007年10月11日","69,200.0","66,200.0","69,500.0","65,900.0","108.30K","5.33%"
"2007年10月10日","65,700.0","63,600.0","65,700.0","63,300.0","72.30K","4.12%"
"2007年10月09日","63,100.0","64,700.0","65,000.0","62,800.0","54.90K","0.64%"
"2007年10月05日","62,700.0","64,300.0","64,400.0","62,500.0","82.80K","-2.34%"
"2007年10月04日","64,200.0","64,500.0","64,800.0","63,800.0","60.60K","-0.62%"
"2007年10月03日","64,600.0","63,500.0","64,800.0","63,400.0","86.40K","3.36%"
"2007年10月02日","62,500.0","60,200.0","62,500.0","59,800.0","90.70K","5.40%"
"2007年10月01日","59,300.0","59,500.0","60,000.0","59,100.0","49.90K","-0.50%"
"2007年09月28日","59,600.0","60,300.0","60,300.0","59,200.0","28.40K","-0.67%"
"2007年09月27日","60,000.0","60,500.0","60,900.0","59,900.0","43.70K","0.33%"
"2007年09月26日","59,800.0","59,500.0","59,800.0","59,000.0","40.10K","0.67%"
"2007年09月25日","59,400.0","58,000.0","59,400.0","56,900.0","43.40K","3.13%"
"2007年09月21日","57,600.0","57,600.0","57,800.0","56,700.0","47.40K","-1.71%"
"2007年09月20日","58,600.0","58,600.0","58,900.0","58,000.0","44.80K","-0.51%"
"2007年09月19日","58,900.0","59,300.0","59,500.0","58,500.0","77.10K","5.56%"
"2007年09月18日","55,800.0","55,200.0","56,200.0","54,500.0","56.30K","0.72%"
"2007年09月14日","55,400.0","53,500.0","55,400.0","53,500.0","210.60K","5.52%"
"2007年09月13日","52,500.0","52,100.0","52,600.0","51,900.0","34.60K","1.35%"
"2007年09月12日","51,800.0","52,600.0","52,600.0","51,500.0","50.10K","0.19%"
"2007年09月11日","51,700.0","52,200.0","52,400.0","51,000.0","49.90K","0.00%"
"2007年09月10日","51,700.0","50,500.0","52,100.0","49,900.0","71.40K","-2.27%"
"2007年09月07日","52,900.0","53,200.0","53,500.0","52,200.0","54.80K","-0.94%"
"2007年09月06日","53,400.0","50,600.0","53,400.0","50,400.0","78.90K","3.49%"
"2007年09月05日","51,600.0","52,600.0","52,700.0","51,300.0","51.40K","0.00%"
"2007年09月04日","51,600.0","52,400.0","52,700.0","51,300.0","49.50K","-2.82%"
"2007年09月03日","53,100.0","53,600.0","53,700.0","52,900.0","44.20K","-0.93%"
"2007年08月31日","53,600.0","53,000.0","53,700.0","52,300.0","67.50K","0.75%"
"2007年08月30日","53,200.0","53,600.0","53,900.0","52,800.0","69.40K","3.30%"
"2007年08月29日","51,500.0","51,200.0","51,800.0","49,950.0","107.40K","-4.98%"
"2007年08月28日","54,200.0","54,000.0","55,200.0","53,900.0","67.40K","-1.28%"
"2007年08月27日","54,900.0","56,100.0","56,200.0","54,400.0","77.90K","0.18%"
"2007年08月24日","54,800.0","53,500.0","54,900.0","52,800.0","75.80K","2.24%"
"2007年08月23日","53,600.0","52,400.0","53,600.0","52,200.0","86.70K","7.31%"
"2007年08月22日","49,950.0","51,200.0","51,400.0","49,600.0","69.80K","-0.50%"
"2007年08月21日","50,200.0","49,100.0","50,400.0","48,850.0","125.40K","4.58%"
"2007年08月20日","48,000.0","48,800.0","49,650.0","48,000.0","154.90K","4.35%"
"2007年08月17日","46,000.0","48,600.0","48,900.0","46,000.0","221.10K","-9.80%"
"2007年08月16日","51,000.0","51,500.0","52,000.0","49,700.0","159.70K","-3.77%"
"2007年08月15日","53,000.0","54,900.0","56,500.0","52,900.0","140.20K","-6.03%"
"2007年08月14日","56,400.0","54,800.0","56,600.0","54,500.0","106.00K","5.82%"
"2007年08月13日","53,300.0","51,900.0","54,200.0","51,700.0","56.20K","2.90%"
"2007年08月10日","51,800.0","52,200.0","53,900.0","50,700.0","122.60K","-7.00%"
"2007年08月09日","55,700.0","57,800.0","58,400.0","55,300.0","110.10K","-2.28%"
"2007年08月08日","57,000.0","55,500.0","57,000.0","55,300.0","71.20K","3.26%"
"2007年08月07日","55,200.0","56,300.0","56,600.0","54,500.0","83.30K","0.73%"
"2007年08月06日","54,800.0","53,300.0","54,900.0","52,900.0","104.60K","-0.90%"
"2007年08月03日","55,300.0","53,900.0","55,300.0","53,000.0","114.70K","3.56%"
"2007年08月02日","53,400.0","56,500.0","56,800.0","51,400.0","197.40K","-3.78%"
"2007年08月01日","55,500.0","57,100.0","57,400.0","55,400.0","102.40K","-5.29%"
"2007年07月31日","58,600.0","60,300.0","60,600.0","57,600.0","89.30K","-0.51%"
"2007年07月30日","58,900.0","56,900.0","58,900.0","54,500.0","156.00K","1.73%"
"2007年07月27日","57,900.0","59,400.0","60,400.0","57,800.0","168.00K","-5.08%"
"2007年07月26日","61,000.0","59,200.0","61,400.0","58,800.0","173.90K","8.16%"
"2007年07月25日","56,400.0","53,900.0","56,400.0","53,500.0","173.40K","3.49%"
"2007年07月24日","54,500.0","54,200.0","54,800.0","53,700.0","83.10K","2.25%"
"2007年07月23日","53,300.0","51,700.0","53,300.0","51,600.0","80.60K","1.14%"
"2007年07月20日","52,700.0","50,900.0","52,700.0","50,800.0","123.60K","4.56%"
"2007年07月19日","50,400.0","48,350.0","50,500.0","48,350.0","137.70K","5.44%"
"2007年07月18日","47,800.0","48,900.0","48,900.0","47,350.0","143.90K","-2.75%"
"2007年07月17日","49,150.0","50,400.0","50,400.0","49,050.0","132.00K","-2.67%"
"2007年07月13日","50,500.0","50,800.0","50,800.0","50,200.0","113.00K","2.02%"
"2007年07月12日","49,500.0","49,050.0","49,550.0","48,900.0","92.20K","1.75%"
"2007年07月11日","48,650.0","49,250.0","49,250.0","48,600.0","93.80K","-2.01%"
"2007年07月10日","49,650.0","49,500.0","49,750.0","49,250.0","81.90K","-0.20%"
"2007年07月09日","49,750.0","49,650.0","49,850.0","49,400.0","107.60K","1.63%"
"2007年07月06日","48,950.0","48,700.0","49,000.0","48,100.0","141.00K","1.35%"
"2007年07月05日","48,300.0","48,500.0","49,300.0","48,000.0","165.20K","0.42%"
"2007年07月04日","48,100.0","47,250.0","48,200.0","47,200.0","109.70K","3.11%"
"2007年07月03日","46,650.0","46,400.0","46,700.0","46,100.0","83.20K","2.08%"
"2007年07月02日","45,700.0","45,350.0","45,750.0","45,100.0","63.30K","1.78%"
"2007年06月29日","44,900.0","45,350.0","45,850.0","44,650.0","77.80K","-0.11%"
"2007年06月28日","44,950.0","44,900.0","45,150.0","44,550.0","53.10K","1.70%"
"2007年06月27日","44,200.0","44,900.0","45,050.0","44,200.0","89.50K","-1.67%"
"2007年06月26日","44,950.0","45,150.0","45,500.0","44,450.0","121.90K","-0.88%"
"2007年06月25日","45,350.0","45,750.0","46,350.0","45,300.0","115.50K","0.00%"
"2007年06月22日","45,350.0","44,700.0","45,400.0","44,550.0","87.80K","2.02%"
"2007年06月21日","44,450.0","44,050.0","45,000.0","43,850.0","83.40K","-0.22%"
"2007年06月20日","44,550.0","44,100.0","44,850.0","43,900.0","114.00K","1.60%"
"2007年06月19日","43,850.0","43,450.0","43,950.0","43,450.0","87.90K","1.74%"
"2007年06月18日","43,100.0","42,500.0","43,200.0","42,300.0","85.10K","2.62%"
"2007年06月15日","42,000.0","42,250.0","42,250.0","41,950.0","33.30K","0.24%"
"2007年06月14日","41,900.0","42,000.0","42,050.0","41,600.0","44.30K","1.45%"
"2007年06月13日","41,300.0","40,600.0","41,600.0","40,500.0","81.40K","-0.24%"
"2007年06月12日","41,400.0","42,150.0","42,150.0","41,100.0","74.10K","-1.43%"
"2007年06月11日","42,000.0","42,650.0","42,650.0","41,850.0","44.50K","0.24%"
"2007年06月08日","41,900.0","42,100.0","42,200.0","41,700.0","204.80K","-1.41%"
"2007年06月07日","42,500.0","42,200.0","42,550.0","42,100.0","72.00K","-0.47%"
"2007年06月06日","42,700.0","42,950.0","42,950.0","42,400.0","46.60K","0.71%"
"2007年06月05日","42,400.0","42,950.0","42,950.0","42,300.0","76.30K","-1.74%"
"2007年06月04日","43,150.0","43,750.0","43,850.0","43,100.0","53.00K","0.47%"
"2007年06月01日","42,950.0","42,550.0","43,150.0","42,550.0","76.80K","1.06%"
"2007年05月31日","42,500.0","41,750.0","42,500.0","41,750.0","90.80K","2.78%"
"2007年05月30日","41,350.0","41,450.0","41,550.0","41,200.0","34.90K","-0.60%"
"2007年05月29日","41,600.0","41,550.0","41,600.0","41,300.0","30.30K","0.12%"
"2007年05月28日","41,550.0","41,500.0","41,700.0","41,400.0","26.70K","1.34%"
"2007年05月25日","41,000.0","41,150.0","41,200.0","40,650.0","71.10K","-1.32%"
"2007年05月24日","41,550.0","41,800.0","42,000.0","41,450.0","57.00K","-1.19%"
"2007年05月23日","42,050.0","41,700.0","42,400.0","41,450.0","69.30K","2.69%"
"2007年05月22日","40,950.0","41,050.0","41,250.0","40,850.0","44.00K","-0.73%"
"2007年05月21日","41,250.0","41,100.0","41,550.0","40,600.0","44.40K","0.49%"
"2007年05月18日","41,050.0","41,550.0","41,950.0","40,900.0","71.40K","-1.79%"
"2007年05月17日","41,800.0","40,250.0","41,900.0","40,150.0","106.20K","4.50%"
"2007年05月16日","40,000.0","39,900.0","40,100.0","39,550.0","55.50K","1.65%"
"2007年05月15日","39,350.0","38,950.0","39,850.0","38,650.0","91.30K","1.68%"
"2007年05月14日","38,700.0","39,000.0","39,150.0","38,550.0","32.00K","0.78%"
"2007年05月11日","38,400.0","38,450.0","38,950.0","38,250.0","50.40K","-1.16%"
"2007年05月10日","38,850.0","39,300.0","39,500.0","38,850.0","39.00K","-0.64%"
"2007年05月09日","39,100.0","39,050.0","39,450.0","38,850.0","60.00K","-0.76%"
"2007年05月08日","39,400.0","39,750.0","39,750.0","39,250.0","48.80K","-0.76%"
"2007年05月07日","39,700.0","39,050.0","39,800.0","39,000.0","89.60K","2.72%"
"2007年05月02日","38,650.0","39,050.0","39,150.0","38,500.0","129.40K","-0.39%"
"2007年05月01日","38,800.0","37,750.0","39,000.0","37,700.0","119.50K","2.65%"
"2007年04月27日","37,800.0","37,850.0","38,050.0","37,600.0","88.00K","1.61%"
"2007年04月26日","37,200.0","37,250.0","37,350.0","36,800.0","52.80K","0.00%"
"2007年04月25日","37,200.0","36,700.0","37,350.0","36,600.0","64.50K","1.22%"
"2007年04月24日","36,750.0","36,850.0","36,900.0","36,450.0","39.90K","-0.14%"
"2007年04月23日","36,800.0","36,650.0","37,050.0","36,450.0","63.10K","1.10%"
"2007年04月20日","36,400.0","36,300.0","36,450.0","35,900.0","45.10K","1.39%"
"2007年04月19日","35,900.0","36,600.0","36,600.0","35,700.0","91.90K","-2.45%"
"2007年04月18日","36,800.0","36,950.0","37,050.0","36,650.0","52.10K","-0.81%"
"2007年04月17日","37,100.0","37,400.0","37,450.0","36,700.0","77.50K","-0.54%"
"2007年04月16日","37,300.0","36,800.0","37,400.0","36,750.0","93.20K","2.33%"
"2007年04月13日","36,450.0","37,250.0","37,400.0","36,200.0","90.00K","-1.49%"
"2007年04月12日","37,000.0","36,750.0","37,000.0","36,500.0","73.80K","0.00%"
"2007年04月11日","37,000.0","36,250.0","37,100.0","36,100.0","110.50K","3.21%"
"2007年04月10日","35,850.0","35,450.0","35,900.0","35,250.0","78.60K","1.13%"
"2007年04月09日","35,450.0","35,350.0","35,500.0","34,800.0","76.50K","1.00%"
"2007年04月06日","35,100.0","34,900.0","35,100.0","34,600.0","114.00K","2.33%"
"2007年04月05日","34,300.0","33,750.0","34,500.0","33,200.0","133.90K","1.63%"
"2007年04月04日","33,750.0","34,150.0","34,250.0","33,700.0","43.40K","-0.30%"
"2007年04月03日","33,850.0","34,200.0","34,200.0","33,700.0","38.40K","0.00%"
"2007年04月02日","33,850.0","34,250.0","34,450.0","33,850.0","35.80K","-1.17%"
"2007年03月30日","34,250.0","34,200.0","34,400.0","34,200.0","25.70K","0.59%"
"2007年03月29日","34,050.0","33,850.0","34,200.0","33,550.0","74.30K","0.44%"
"2007年03月28日","33,900.0","34,300.0","34,500.0","33,750.0","64.10K","-1.45%"
"2007年03月27日","34,400.0","34,000.0","34,500.0","33,750.0","61.20K","-0.15%"
"2007年03月26日","34,450.0","34,400.0","34,450.0","34,250.0","50.70K","0.73%"
"2007年03月23日","34,200.0","34,300.0","34,300.0","33,950.0","53.20K","0.15%"
"2007年03月22日","34,150.0","34,400.0","34,650.0","33,950.0","56.30K","0.44%"
"2007年03月20日","34,000.0","34,350.0","34,600.0","33,900.0","79.90K","0.15%"
"2007年03月19日","33,950.0","33,050.0","34,000.0","32,900.0","81.10K","1.95%"
"2007年03月16日","33,300.0","33,300.0","33,800.0","32,500.0","80.90K","0.45%"
"2007年03月15日","33,150.0","33,150.0","33,350.0","32,900.0","69.60K","2.00%"
"2007年03月14日","32,500.0","32,100.0","32,950.0","32,100.0","113.40K","-2.40%"
"2007年03月13日","33,300.0","33,450.0","33,700.0","33,200.0","87.70K","-1.62%"
"2007年03月12日","33,850.0","33,650.0","33,850.0","33,600.0","96.60K","2.73%"
"2007年03月09日","32,950.0","32,300.0","33,200.0","32,300.0","236.30K","3.78%"
"2007年03月08日","31,750.0","31,100.0","31,850.0","30,700.0","102.70K","2.25%"
"2007年03月07日","31,050.0","31,850.0","31,850.0","30,750.0","100.00K","-0.64%"
"2007年03月06日","31,250.0","30,050.0","31,350.0","30,000.0","132.30K","5.08%"
"2007年03月05日","29,740.0","30,450.0","30,700.0","29,680.0","102.20K","-5.29%"
"2007年03月02日","31,400.0","31,400.0","31,600.0","31,200.0","53.40K","-1.26%"
"2007年03月01日","31,800.0","31,750.0","32,150.0","31,150.0","110.60K","1.27%"
"2007年02月28日","31,400.0","30,000.0","31,800.0","30,000.0","160.40K","-3.09%"
"2007年02月27日","32,400.0","32,700.0","32,700.0","31,950.0","106.80K","-1.97%"
"2007年02月26日","33,050.0","33,450.0","33,750.0","32,800.0","151.00K","-2.22%"
"2007年02月23日","33,800.0","33,200.0","33,900.0","33,100.0","156.80K","4.32%"
"2007年02月22日","32,400.0","31,750.0","32,450.0","31,650.0","112.20K","3.18%"
"2007年02月21日","31,400.0","31,300.0","32,000.0","31,200.0","87.60K","-0.95%"
"2007年02月20日","31,700.0","32,450.0","32,450.0","31,650.0","93.10K","-2.01%"
"2007年02月19日","32,350.0","32,500.0","32,950.0","32,150.0","126.50K","0.47%"
"2007年02月16日","32,200.0","31,250.0","32,650.0","30,600.0","178.00K","2.38%"
"2007年02月15日","31,450.0","32,700.0","32,750.0","31,150.0","164.80K","-2.93%"
"2007年02月14日","32,400.0","32,850.0","33,350.0","32,400.0","112.50K","-0.77%"
"2007年02月13日","32,650.0","33,250.0","33,250.0","32,550.0","95.60K","-1.80%"
"2007年02月09日","33,250.0","33,700.0","33,700.0","32,800.0","191.80K","-2.06%"
"2007年02月08日","33,950.0","32,850.0","34,200.0","32,450.0","136.00K","4.62%"
"2007年02月07日","32,450.0","33,300.0","33,350.0","32,000.0","161.60K","-1.37%"
"2007年02月06日","32,900.0","32,950.0","33,750.0","32,750.0","131.10K","-0.15%"
"2007年02月05日","32,950.0","33,550.0","33,600.0","32,850.0","167.50K","-4.08%"
"2007年02月02日","34,350.0","35,250.0","35,500.0","34,050.0","153.50K","-1.72%"
"2007年02月01日","34,950.0","35,900.0","35,900.0","34,800.0","145.30K","-1.41%"
"2007年01月31日","35,450.0","35,000.0","35,750.0","35,000.0","147.20K","1.72%"
"2007年01月30日","34,850.0","34,350.0","35,050.0","34,250.0","123.60K","1.75%"
"2007年01月29日","34,250.0","34,450.0","34,700.0","33,800.0","118.80K","0.59%"
"2007年01月26日","34,050.0","33,100.0","34,150.0","32,550.0","177.00K","1.64%"
"2007年01月25日","33,500.0","33,550.0","33,800.0","33,150.0","93.80K","1.52%"
"2007年01月24日","33,000.0","32,650.0","33,050.0","32,450.0","118.30K","2.33%"
"2007年01月23日","32,250.0","32,400.0","32,500.0","32,050.0","106.30K","-0.31%"
"2007年01月22日","32,350.0","31,700.0","32,450.0","31,450.0","89.30K","2.70%"
"2007年01月19日","31,500.0","32,150.0","32,300.0","31,450.0","100.90K","-2.02%"
"2007年01月18日","32,150.0","32,350.0","32,550.0","32,150.0","65.80K","0.31%"
"2007年01月17日","32,050.0","32,500.0","32,550.0","31,600.0","113.40K","-0.93%"
"2007年01月16日","32,350.0","31,850.0","32,450.0","31,800.0","84.80K","2.54%"
"2007年01月15日","31,550.0","31,550.0","31,700.0","31,150.0","56.20K","0.64%"
"2007年01月12日","31,350.0","30,950.0","31,900.0","30,950.0","138.90K","2.12%"
"2007年01月11日","30,700.0","29,900.0","30,800.0","29,860.0","177.40K","5.86%"
"2007年01月10日","29,000.0","28,660.0","29,480.0","28,320.0","172.60K","1.72%"
"2007年01月09日","28,510.0","28,830.0","28,940.0","28,460.0","96.50K","-0.94%"
"2007年01月05日","28,780.0","29,800.0","29,860.0","28,700.0","113.70K","-3.94%"
"2007年01月04日","29,960.0","30,950.0","31,200.0","29,820.0","82.40K","-3.04%"
"2006年12月29日","30,900.0","30,600.0","30,900.0","30,500.0","25.10K","1.15%"
"2006年12月28日","30,550.0","30,750.0","30,800.0","30,400.0","43.50K","0.00%"
"2006年12月27日","30,550.0","30,950.0","31,000.0","30,400.0","49.20K","-0.49%"
"2006年12月26日","30,700.0","30,250.0","30,800.0","30,100.0","48.40K","1.99%"
"2006年12月25日","30,100.0","29,990.0","30,200.0","29,850.0","41.70K","0.60%"
"2006年12月22日","29,920.0","29,700.0","29,990.0","29,550.0","53.10K","0.91%"
"2006年12月21日","29,650.0","29,610.0","29,740.0","29,470.0","53.00K","0.37%"
"2006年12月20日","29,540.0","29,990.0","30,050.0","29,450.0","77.30K","-0.67%"
"2006年12月19日","29,740.0","29,300.0","29,990.0","29,300.0","67.90K","1.36%"
"2006年12月18日","29,340.0","29,500.0","29,860.0","29,120.0","99.60K","0.31%"
"2006年12月15日","29,250.0","28,710.0","29,320.0","28,510.0","117.20K","2.96%"
"2006年12月14日","28,410.0","28,510.0","28,530.0","28,310.0","53.40K","-0.32%"
"2006年12月13日","28,500.0","28,700.0","28,860.0","28,310.0","79.10K","0.35%"
"2006年12月12日","28,400.0","28,820.0","29,000.0","28,290.0","69.90K","-0.66%"
"2006年12月11日","28,590.0","27,970.0","28,650.0","27,930.0","89.00K","3.59%"
"2006年12月08日","27,600.0","27,300.0","27,730.0","27,300.0","160.50K","1.28%"
"2006年12月07日","27,250.0","27,250.0","27,370.0","27,100.0","35.80K","1.11%"
